#  phi   psi
-56.1775 141.051
-88.0664 98.9292
-78.9443 138.833
-81.6096 107.167
-78.5015 131.206
-68.0554 136.049
-72.2509 97.8858
-56.3488 79.4627
-79.202 109.815
-66.7861 142.354
-77.7663 133.315
-65.865 139.531
-67.8382 137.3
-88.793 134.272
-67.3084 118.674
-88.2107 112.896
-89.4242 137.647
-88.6701 143.269
-93.678 133.479
-57.6218 114.382
-116.553 120.811
-95.0071 148.744
-83.5383 110.244
-62.1078 112.979
-100.003 129.622
-88.356 101.138
-95.9766 135.472
-101.541 139.234
-80.8084 116.796
-111.645 123.738
-76.9528 126.689
-120.618 136.989
-81.8905 139.029
-90.4817 124.725
-73.6545 141.221
-99.7071 130.916
-90.156 135.674
-88.6886 132.435
-98.5189 128.159
-99.1544 133.608
-112.735 117.316
-96.0447 137.53
-70.474 135.441
-83.9976 106.585
-90.188 132.639
-106.365 122.689
-75.7551 119.354
-98.9334 131.474
-95.1624 115.767
-51.8508 125.709
-107.064 140.849
-111.402 101.492
-48.4629 98.1212
-65.9182 144.665
-84.9738 129.069
-108.358 128.344
-63.0992 103.181
-101.562 105.352
-95.9057 131.764
-83.6484 112.621
-86.1269 130.381
-60.1653 123.952
-67.2649 111.727
-61.422 136.733
-97.9702 130.124
-59.3889 119.866
-80.9504 137.252
-106.649 136.516
-80.8257 126.445
-87.3395 125.769
-80.0888 140.169
-75.8179 135.731
-103.796 152.412
-103.005 148.232
-83.7611 148.117
-86.3799 156.795
-102.144 144.925
-72.4023 151.026
-73.4682 141.418
-81.4794 145.068
-103.795 144.314
-93.5283 143.464
-109.259 159.084
-108.243 146.183
-84.6791 154.27
-124.528 130.906
-101.59 152.805
-83.4121 143.469
-92.2062 139.833
-106.774 142.051
-107.484 146.005
-120.156 134.193
-100.249 140.752
-116.277 115.229
-107.841 124.993
-103.744 140.362
-112.824 136.22
-102.987 143.482
-84.1698 148.479
-85.3094 143.42
-110.962 115.356
-93.6812 144.531
-96.9959 148.957
-102.595 136.812
-95.8857 146.459
-114.02 146.431
-105.755 154.016
-119.295 134.423
-97.1571 122.13
-100.915 129.554
-115.621 130.264
-103.044 126.699
-115.758 151.671
-99.5684 121.09
-93.5248 148.085
-108.5 138.895
-120.776 138.996
-103.047 154.769
-94.7624 156.866
-120.549 135.589
-103.534 152.46
-73.6263 145.132
-91.4657 143.713
-89.4309 132.164
-83.1446 137.414
-75.9856 153.925
-97.0234 139.431
-78.6397 139.098
-83.0106 142.682
-85.8934 139.172
-85.9887 155.259
-79.1374 138.283
-76.6593 140.974
-68.7437 138.751
-85.59 160.292
-84.2014 146.661
-99.8613 147.584
-106.254 142.839
-80.7853 146.186
-105.832 138.367
-87.2523 133.769
-87.8602 129.875
-78.6119 146.249
-82.97 135.787
-88.624 129.334
-113.637 128.495
-84.6599 132.774
-77.1886 150.397
-83.4769 134.115
-80.1584 132.249
-72.5024 150.937
-79.5062 136.601
-96.5584 137.623
-74.1833 129.979
-74.0444 129.087
-100.501 140.201
-102.1 126.481
-100.623 146.651
-68.6317 144.822
-61.8352 142.378
-78.0509 142.613
-79.8769 135.158
-89.9013 124.007
-119.173 132.013
-81.9147 137.137
-80.2419 141.914
-109.642 134.748
-98.6058 156.694
-112.883 142.508
-102.717 144.96
-101.591 155.543
-83.52 145.097
-105.436 147.151
-101.316 138.501
-106.85 137.925
-112.952 146.097
-98.5675 153.535
-100.835 148.875
-82.9937 141.165
-95.7868 135.349
-86.0944 129.582
-61.1107 122.749
-98.6983 134.446
-86.062 138.512
-89.0693 140.063
-117.624 145.899
-115.689 149.113
-81.3232 137.602
-110.038 138.443
-97.4863 144.18
-95.6586 159.514
-92.0631 128.068
-105.071 145.377
-88.4174 137.215
-94.4063 146.88
-99.4147 153.473
-107.74 135.861
-91.2308 139.43
-78.6011 134.392
-106.134 131.461
-100.267 147.7
-83.4197 123.752
-105.679 130.12
-106.927 109.427
-81.527 144.649
-83.315 139.828
-97.4334 125.791
-80.4682 114.433
-93.711 126.284
-104.259 136.475
-66.0945 114.278
-62.7534 116.824
-93.08 141.85
-91.9647 144.062
-106.843 133.602
-104.447 136.123
-96.9241 150.381
-96.265 111.751
-77.5705 128.364
-91.1991 140.025
-105.058 131.886
-106.876 116.446
-95.9537 138.609
-109.212 129.943
-67.6426 126.085
-95.1255 130.849
-69.1075 130.734
-95.2975 136.222
-82.3023 121.946
-112.826 112.348
-99.1079 140.038
-107.163 141.508
-126.015 145.81
-114.709 125.762
-106.883 134.555
-102.334 118.444
-118.24 139.527
-78.5551 137.862
-84.0268 137.622
-87.3971 123.714
-104.399 142.07
-65.7291 134.625
-103.88 149.081
-92.211 136.054
-94.1572 129.099
-107.516 134.464
-85.3841 135.429
-82.7523 118.002
-78.1397 128.483
-117.82 135.183
-80.4614 142.904
-94.9725 164.232
-78.8699 125.29
-105.349 144.144
-126.107 120.181
-118.854 140.347
-111.635 144.629
-92.8717 143.995
-104.726 153.889
-102.071 157.384
-109.674 122.36
-79.9747 154.985
-92.0117 145.09
-121.026 136.486
-120.836 122.643
-108.035 143.382
-91.2055 135.34
-104.128 146.83
-113.447 160.539
-96.6609 133.441
-107.794 129.169
-88.3389 137.63
-110.126 158.04
-105.477 140.811
-110.271 140.041
-102.125 143.047
-92.0408 127.155
-84.6616 125.156
-81.504 143.947
-89.8087 119.068
-68.9616 129.178
-99.1862 145.122
-108.956 129.172
-105.774 125.952
-122.854 139.012
-97.8104 115.718
-108.36 111.425
-107.398 118.386
-85.244 132.782
-62.1708 149.035
-92.8818 120.295
-121.124 129.43
-78.4795 135.024
-98.6605 121.26
-89.7712 132.461
-79.1527 114.584
-101.159 131.739
-107.69 121.16
-135.83 112.507
-119.733 125.767
-95.7663 117.378
-82.0549 129.111
-93.9495 140.33
-91.2704 132.898
-117.45 164.597
-102.701 122.763
-108.842 122.963
-113.751 141.07
-104.715 132.953
-121.486 124.356
-109.421 151.471
-101.778 123.098
-118.526 135.596
-132.671 157.301
-125.883 130.322
-136.126 116.793
-107.565 130.15
-107.701 127.779
-91.9235 128.07
-102.567 139.162
-88.3817 138.081
-98.7263 147.282
-86.1345 137.96
-110.97 132.082
-120.244 121.032
-100.33 128.22
-90.668 120.414
-123.11 130.558
-114.224 139.086
-102.579 118.564
-104.586 154.341
-129.935 115.383
-104.106 144.273
-80.9754 141.494
-97.8248 120.625
-110.815 119.497
-99.9255 143.859
-98.7565 135.291
-123.935 135.254
-96.9392 141.716
-130.489 144.733
-107.858 138.524
-123.041 151.591
-89.4263 138.613
-95.6053 150.177
-116.829 153.357
-116.755 141.487
-104.514 137.586
-92.6541 139.174
-97.2742 142.983
-100.448 136.089
-101.308 157.18
-93.6299 147.013
-103.301 146.452
-113.514 143.969
-92.0818 158.995
-116.374 141.822
-119.679 131.607
-103.402 132.062
-104.522 146.358
-85.4819 138.974
-124.651 134.256
-121.394 144.271
-96.4128 128.069
-119.473 140.318
-84.4611 123.326
-104.221 122.982
-116.492 117.063
-116.557 122.417
-110.182 139.457
-101.558 138.474
-97.1138 149.018
-111.617 156.57
-75.3949 127.923
-87.0704 156.887
-114.585 140.324
-103.584 160.05
-99.1037 155.123
-109.025 124.381
-104.477 144.516
-108.289 148.923
-108.958 144.467
-121.609 131.682
-119.996 135.864
-99.3334 147.241
-111.217 146.137
-95.6154 150.953
-89.5453 137.376
-95.447 143.089
-138.721 136.292
-138.386 115.415
-159.191 124.027
-160.948 132.912
-133.8 132.942
-148.266 130.415
-142.809 148.906
-137.459 150.731
-106.027 135.233
-137.969 119.459
-115.87 138.79
-127.902 129.169
-129.735 117.393
-126.219 114.806
-119.937 122.113
-117.364 149.973
-90.7842 158.162
-112.929 150.203
-118.249 147.147
-122.655 139.058
-119.399 148.83
-119.626 142.077
-130.901 154.537
-122.016 143.503
-149.467 155.957
-126.163 147.61
-110.822 166.007
-124.631 151.956
-113.987 126.759
-134.758 154.581
-125.161 152.051
-112.639 141.524
-117.904 154.104
-100.727 143.185
-123.352 130.22
-95.1906 139.762
-96.7633 95.9326
-82.2861 133.999
-112.639 126.997
-112.538 128.703
-100.894 113.365
-102.12 135.725
-119.68 147.55
-125.438 119.103
-109.777 112.727
-133.999 113.298
-111.066 145.558
-110.002 142.16
-105.812 136.977
-141.006 132.306
-120.157 134.336
-126.642 125.67
-122.161 107.528
-132.231 118.379
-127.458 118.208
-101.013 145.374
-126.402 107.867
-118.597 121.376
-131.031 116.992
-132.797 107.403
-129.652 137.757
-119.529 122.908
-129.054 126.705
-121.865 115.007
-148.72 135.364
-113.38 127.846
-128.739 132.319
-111.732 144.38
-113.295 113.324
-94.3041 110.176
-80.5395 129.44
-118.421 151.067
-108.477 142.648
-110.913 121.166
-108.974 159.153
-119.996 139.314
-113.898 147.695
-122.109 148.445
-112.455 128.86
-125.68 138.667
-123.737 152.054
-134.429 116.92
-119.366 110.28
-116.979 157.567
-114.395 140.005
-109.598 134.877
-119.456 160.821
-95.4111 147.195
-114.557 148.708
-126.028 138.682
-133.1 159.114
-110.906 154.242
-97.6357 139.286
-100.975 115.265
-120.595 134.639
-73.7041 141.46
-89.8295 144.508
-115.652 148.042
-115.957 130.172
-120.861 96.7465
-131.565 110.833
-116.707 93.4218
-122.415 109.279
-109.162 130.972
-116.234 106.594
-131.192 125.409
-128.714 117.376
-151.427 109.636
-126.023 112.966
-125.429 108.926
-132.594 121.988
-141.766 111.865
-117.611 112.727
-129.434 129.028
-138.668 113.041
-128.718 94.2997
-139.097 112.334
-124.388 119.002
-121.004 103.852
-105.638 96.53
-134.407 104.227
-123.697 98.1519
-101.566 92.6464
-99.6332 145.118
-77.7841 112.06
-96.0706 152.75
-104.507 142.285
-114.347 140.7
-111.943 137.439
-96.7136 138.166
-74.7981 108.826
-98.3184 153.664
-56.2514 136.454
-97.0273 135.029
-107.297 123.738
-92.2692 140.62
-94.2345 124.761
-75.6339 114.293
-69.3161 143.336
-108.396 106.09
-99.4362 113.4
-105.334 147.736
-120.955 143.548
-128.331 139.954
-110.226 123.104
-137.459 144.126
-123.147 156.286
-107.061 140.003
-111.605 154.273
-125.43 133.556
-129.991 138.633
-127.217 134.647
-79.2991 131.923
-150.187 164.972
-124.373 163.441
-127.659 134.94
-129.814 149.221
-119.9 106.633
-106.086 129.174
-128.526 152.857
-114.499 147
-113.178 143.709
-153.293 134.266
-153.234 133.831
-141.486 142.093
-150.872 141.617
-133.528 129.536
-126.092 133.521
-151.378 115.712
-157.898 167.229
-136.645 145.478
-120.851 148.594
-115.795 163.939
-138.613 150.329
-145.989 158.51
-137.102 154.192
-135.106 163.456
-128.282 151.369
-137.641 157.374
-131.323 159.423
-131.12 167.353
-133.012 163.034
-138.068 141.513
-137.525 145.311
-122.555 150.676
-137.269 143.389
-156.412 146.574
-144.739 143.629
-131.222 148.386
-144.579 152.919
-154.186 147.69
-138.304 149.364
-159.616 119.818
-139.474 153.106
-129.297 129.45
-131.615 143.846
-151.818 142.19
-116.318 160.775
-119.548 123.454
-148.736 146.794
-137.847 161.021
-131.538 160.373
-147.152 146.629
-133.251 148.807
-127.587 156.15
-122.878 154.064
-111.694 157.393
-131.354 121.835
-138.133 151.52
-127.793 149.964
-131.592 140.836
-134.077 152
-146.96 161.422
-125.225 161.173
-133.057 155.245
-105.446 151.796
-135.429 164.488
-140.763 152.594
-142.15 -176.725
-129.695 146.408
-131.052 146.003
-140.443 142.462
-122.959 165.964
-144.168 139.699
-146.697 135.804
-151.793 150.95
-140.483 148.832
-137.53 136.366
-154.856 130.97
-123.982 132.992
-141.515 154.018
-134.842 140.627
-111.18 157.951
-144.11 124.105
-138.645 142.919
-134.049 128.703
-110.957 162.074
-130.059 138.882
-157.146 131.895
-155.193 129.46
-129.026 127.657
-129.425 125.43
-141.081 137.403
-132.887 136.727
-127.227 114.14
-127.146 116.554
-111.972 130.199
-103.411 138.22
-147.629 111.381
-120.725 130.631
-149.519 136.267
-117.707 145.464
-125.274 135.373
-139.727 119.032
-140.209 146.333
-137.649 116.908
-142.476 143.744
-148.271 150.334
-119.705 145.06
-145.909 164.243
-136.473 131.882
-148.404 156.951
-142.46 127.558
-167.969 139.293
-156.602 158.722
-132.412 144.717
-146.392 152.154
-118.529 155.845
-141.078 153.302
-148.408 136.66
-139.641 131.306
-155.083 162.011
-153.439 140.626
-154.407 127.025
-150.291 148.916
-153.221 156.624
-148.395 149.3
-117.428 149.056
-145.531 137.081
-146.889 146.963
-151.318 110.458
-147.036 122.996
-130.144 148.272
-159.647 146.601
-140.978 147.093
-157.454 144.024
-146.043 119.61
-164.626 124.303
-142.489 138.765
-141.525 147.285
-147.986 154.752
-136.707 164.575
-138.832 140.64
-156.268 153.372
-157.476 138.393
-169.414 131.72
-149.285 135.747
-161.318 151.615
-153.493 139.444
-136.759 123.672
-140.549 122.921
-164.874 137.534
-139.918 152.787
-165.983 155.986
-155.482 137.031
-139.459 135.137
-144.07 148.597
-155.157 150.019
-140.648 152.534
-154.473 125.775
-138.173 124.628
-131.021 132.198
-150.918 126.993
-132.606 119.78
-144.174 141.702
-130.562 149.001
-163.877 126.777
-151.25 123.928
-146.962 144.78
-148.626 141.352
-135.564 146.264
-148.724 124.658
-146.179 133.996
-164.527 164.826
-129.355 148.025
-148.011 133.114
-144.017 176.226
-120.349 136.385
-161.569 153.203
-132.857 148.672
-156.074 145.62
-147.152 146.875
-144.418 152.302
-131.114 155.665
-142.627 152.724
-151.447 147.652
-133.1 139.078
-157.901 163.224
-176.625 163.066
-150.389 148.337
-138.114 149.833
-175.271 145.536
-134.514 154.592
-154.665 158.014
-147.315 147.322
-132.15 160.292
-120.257 142.662
-142.384 147.832
175.152 169.656
-160.455 147.092
-152.11 163.946
-135.002 172.607
-144.353 155.33
-148.525 160.258
-136.514 161.2
-133.77 138.339
-143.492 162.437
-131.392 161.405
-162.358 146.739
-147.435 143.946
-156.277 147.033
-148.321 155.038
-151.956 152.22
-137.516 140.461
-140.153 138.553
-135.203 157.554
-153.373 127.731
-135.131 144.874
-132.312 139.856
-157.237 124.547
-127.509 105.601
-163.344 141.472
-126.725 153.78
-165.737 135.77
-148.226 150.265
-160.958 144.218
-155.753 132.22
-150.721 155.286
-160.049 150.584
-139.368 143.763
-142.881 164.105
-168.158 163.462
-145.546 153.609
-156.587 125.896
-147.161 130.946
-151.016 156.198
-142.818 126.854
-145.243 147.582
-144.65 139.449
-133.536 151.479
-170.968 146.108
-145.954 157.339
-148.518 145.264
-151.65 147.439
-152.501 136.367
-149.051 151.55
-136.5 156.753
-150.354 138.552
-157.993 149.335
-151.817 162.582
-155.366 157.679
-123.411 155.886
-156.608 159.077
-160.555 162.138
-146.754 145.077
-142.795 129.124
-146.634 159.633
-157.195 157.218
-151.292 157.595
-163.974 142.234
-127.51 133.891
-157.945 147.362
-132.616 178.975
-134.976 140.556
-140.357 149.312
-152.207 155.746
-155.401 143.824
-145.301 166.793
-131.607 149.184
-145.418 141.484
-149.815 154.818
-146.114 142.081
-143.71 136.374
-160.63 132.013
-146.131 146.848
-144.4 144.791
-162.619 116.743
-141.685 143.187
-136.831 155.209
-148.395 128.076
-169.67 136.184
-134.52 153.898
-146.469 111.59
-148.867 147.797
-153.274 150.184
-151.908 149.478
-148.067 136.729
-152.908 135.992
-156.017 129.733
-146.835 125.091
-142.822 123.349
-160.725 139.592
-126.029 154.78
-155.707 151.313
-157.506 131.857
-134.407 143.176
-135.139 152.007
-154.783 147.416
-155.235 152.066
-161.312 162.992
-154.145 139.649
-153.883 158.679
-166.62 144.557
-156.407 158.805
-148.19 159.849
-147.667 142.467
-159.163 144.601
-161.845 142.642
-160.569 160.386
-121.364 131.242
-125.804 151.763
-125.513 154.634
-131.798 146.959
-151.749 151.931
-133.21 146.151
-153.142 148.912
-127.019 156.009
-140.711 156.545
-147.734 140.96
-129.027 129.471
-137.495 161.001
-149.343 143.836
-142.178 154.955
-147.448 157.043
-146.81 151.375
-151.126 129.361
-152.311 138.551
-129.119 150.347
-146.733 151.491
-138.708 132.604
-158.03 143.513
-157.389 144.233
-143.945 154.012
-165.022 142.58
-145.922 119.322
-145.975 129.695
-147.606 148.762
-156.772 162.217
-159.219 150.965
-156.389 146.973
-164.104 149.91
-169.729 147.996
-160.099 151.688
-148.51 160.229
-158.961 151.77
-153.459 157.222
-140.852 129.801
-154.292 157.65
-165.969 140.891
-147.14 136.729
-139.452 129.563
-129.299 135.155
-127.757 123.369
-147.66 156.356
-139.464 145.05
-157.384 135.914
-125.304 146.131
-150.354 149.852
-153.431 138.317
-158.777 144.985
-151.39 117.162
-154.236 134.482
-118.999 106.899
-135.211 130.782
-140.437 146.936
-134.828 103.891
-134.033 127.713
-120.225 105.131
-149.723 158.326
-165.807 110.466
-122.716 111.874
-155.732 111.105
-131.856 117.514
-156.454 104.494
-143.492 117.357
-138.239 102.892
-116.881 115.43
-115.836 101.192
-145.247 112.657
-146.366 111.875
-145.885 117.904
-139.79 130.189
-141.647 142.789
-123.696 134.223
-135.331 121.368
-133.426 123.161
-129.867 148.131
-149.404 136.022
-131.456 129.298
-135.751 148.262
-152.091 138.573
-155.905 123.991
-134.502 123.219
-142.59 143.825
-147.775 141.89
-145.869 163.045
-152.181 136.768
-138.836 157.004
-154.396 150.11
-167.31 160.724
-155.965 149.865
-138.511 156.001
-155.722 154.657
-145.945 146.938
-156.732 -176.509
-155.428 140.861
-153.688 155.158
-155.066 167.418
-152.929 148.632
-147.157 162.707
-167.987 160.881
-126.953 178.014
-162.063 157.066
-152.867 147.99
-140.696 152.552
-150.357 174.805
-146.405 142.213
-158.915 133.488
-151.79 151.92
-148.565 166.77
-148.609 143.451
-159.835 130.857
-135.925 128.794
-156.816 128.701
-127.927 129.887
-158.923 153.255
-159.019 129.601
-150.227 134.534
-139.76 133.281
-128.619 140.736
-134.078 155.198
-154.239 146.95
-111.329 142.652
-128.477 121.538
-142.754 139.525
-133.208 154.467
-132.477 150.212
-155.396 133.428
-148.289 142.877
-143.103 148.349
-145.069 130.63
-150.145 107.964
-151.575 141.925
-130.693 122.643
-128.915 123.175
-131.507 112.43
-133.538 131.345
-120.405 125.909
-137.479 114.763
-158.443 139.191
-138.151 139.561
-157.59 135.393
-135.439 125.682
-155.697 146.009
-152.25 152.315
-132.849 166.927
-151.208 126.513
-127.295 134.966
-118.641 143.872
-129.382 135.738
-141.953 153.939
-155.889 146.146
-109.829 133.102
-141.258 157.587
-121.962 155.1
-149.075 114.323
-142.377 106.391
-103.62 124.264
-107.002 133.602
-118.331 123.978
-164.885 136.229
-138.687 147.208
-154.463 156.523
-145.552 137.102
-154.479 153.879
-139.374 156.093
-119.547 142.586
-149.21 164.902
-149.141 127.173
-135.849 127.982
-123.992 139.143
-123.156 127.748
-160.624 128.132
-114.309 160.875
-125.432 150.249
-148.746 131.973
-119.608 151.946
-147.032 124.726
-143.059 111.916
-136.289 140.251
-126.285 135.162
-132.539 155.733
-150.071 163.282
-141.261 169.716
-129.343 150.763
-143.936 165.931
-145.167 160.545
-144.965 148.275
-143.9 164.952
-131.23 153.351
-142.926 124.256
-117.811 148.221
-151.287 146.148
-147.061 134.005
-126.714 141.568
-142.283 147.344
-133.612 141.949
-134.965 145.738
-149.142 147.631
-131.978 131.622
-144.991 116.073
-147.263 124.671
-120.148 113.493
-122.394 137.487
-165.497 128.754
-140.173 109.356
-155.583 129.407
-114.606 133.65
-112.442 128.473
-139.656 146.082
-130.164 136.458
-145.945 154.764
-152.007 141.809
-131.393 154.675
-154.986 127.021
-146.367 134.325
-125.668 136.412
-138.107 160.142
-148.237 145.033
-145.632 148.414
-140.558 128.068
-151.073 121.944
-143.324 159.873
-165.796 155.86
-139.257 164.114
-168.051 146.374
-170.293 140.586
-161.318 137.532
-168.139 150.511
-159.023 154.42
-156.344 142.571
-150.1 161.082
-150.129 118.394
-160.117 128.235
-145.051 139.14
-159.285 158.143
-149.841 133.854
-168.336 133.631
-161.899 140.392
-147.311 134.607
-154.469 161.376
-153.909 131.948
-152.924 137.35
-151.685 145.59
-131.015 146.98
-149.242 116.992
-143.202 143.399
-147.527 129.214
-153.708 141.332
-165.137 151.044
-154.194 136.614
-110.707 125.654
-146.624 139.379
-152.648 122.245
-145.721 132.938
-151.296 126.568
-146.585 151.541
-163.729 146.589
-129.121 153.856
-135.193 146.539
-143.829 141.115
-135.098 140.555
-124.381 130.777
-166.907 158.255
-128.886 159.083
-162.775 147.403
-143.173 162.416
-145.261 136.428
-155.593 153.648
-161.617 151.159
-141.326 167.041
-165.568 143.943
-153.252 161.13
-132.509 138.297
-135.449 143.527
-133.941 134.689
-160.112 138.146
-143.195 153.187
-145.183 142.381
-150.721 140.961
-145.814 122.082
-163.805 129.168
-157.222 142.754
-156.778 127.104
-150.628 133.998
-172.369 154.992
-157.878 132.357
-159.272 138.198
-151.268 150.029
-154.988 121.361
-137.932 126.164
-136.684 120.242
-133.277 110.199
-151.575 136.822
-135.375 153.757
-142.092 141.597
-127.702 154.8
-134.693 138.518
-153.401 142.872
-135.928 116.713
-144.289 137.846
-165.574 144.208
-145.475 155.321
-141 124.684
-144.715 140.679
-137.263 127.721
-141.481 149.832
-132.263 136.562
-147.355 159.889
-152.632 128.909
-141.831 143.912
-140.739 143.269
-129.571 145.799
-133.654 149.128
-133.648 170.052
-145.296 149.465
-136.822 162.459
-137.796 152.795
-163.261 165.272
-147.651 149.458
-151.151 140.105
-153.858 165.573
-147.827 159.41
-153.502 148.543
-141.046 153.511
-133.257 137.804
-138.258 136.091
-163.625 151.789
-146.782 116.286
-156.621 121.488
-141.693 148.363
-141.99 139.278
-130.464 119.762
-142.312 135.578
-151.983 93.4126
-135.72 142.364
-157.981 132.238
-162.306 134.933
-143.356 149.868
-162.202 142.744
-147.21 136.993
-173.02 133.214
-145.341 142.67
-150.657 150.597
-146.313 146.172
-154.503 136.447
-158.603 150.437
-139.196 142.551
-134.706 143.352
-136.355 120.34
-145.554 110.198
-144.865 124.893
-125.281 128.864
-129.416 146.828
-110.899 117.481
-154.009 139.8
-134.264 142.294
-131.422 167.878
-118.362 161.462
-133.616 137.786
-147.006 149.46
-119.331 148.618
-125.569 150.562
-142.025 149.69
-150.569 170.291
-141.124 152.754
-141.892 125.745
-162.554 149.392
-122.358 162.676
-134.406 157.285
-140.221 111.957
-132.513 128.923
-127.303 139.167
-157.535 148.419
-131.67 146.079
-140.184 134
-128.076 160.435
-151.024 120.802
-135.518 145.553
-125.734 125.171
-119.094 115.32
-160.813 92.6639
-153.226 132.425
-146.311 114.471
-137.458 105.938
-143.688 120.631
-127.35 157.559
-146.445 127.002
-148.208 103.475
-148.955 134.681
-124.927 149.551
-144.454 163.483
-146.277 156.176
-155.417 142.136
-136.867 148.397
-132.719 138.335
-144.078 162.78
-133.794 118.909
-122.562 148.658
-138.243 158.47
-131.681 148.329
-146.03 164.299
-160.588 134.688
-116.72 146.256
-157.099 168.601
-136.254 137.292
-154.464 146.33
-160.549 138.141
-140.585 139.053
